sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Boys are skated around three art galleries.,Boys are skated around two art galleries.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of art galleries (two instead of three), which alters the factual context of the action described."
Boys are skated around three art galleries.,Boys aren't skated around two art galleries.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that boys are not skated around two art galleries, while Sentence 1 states that they are skated around three, implying a different number and thus a conflicting scenario."
Boys aren't skated around two art galleries.,Boys are skated around three art galleries.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that boys are being skated around a specific number of art galleries, while Sentence 1 denies any such activity occurring around two galleries."
Boys are skated around two art galleries.,Boys aren't skated around two art galleries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that boys are not skated around the galleries, which contradicts the claim that they are."
Boys aren't skated around two art galleries.,Boys are skated around two art galleries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding boys and their presence around the art galleries.
Boys are skated around three art galleries.,Boys aren't skated around three art galleries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that boys are not skated around the galleries, which contradicts the claim that they are."
Boys aren't skated around three art galleries.,Boys are skated around three art galleries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that boys are being skated around the galleries, while Sentence 1 states that they are not."
Tracy aggravated two universities.,Tracy didn't aggravate three universities.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The fact that Tracy aggravated two universities implies that there are at least three universities that she did not aggravate, supporting the entailment of sentence two."
Tracy aggravated two universities.,Tracy aggravated three universities.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different number of universities affected, claiming three instead of the two stated in Sentence 1."
Tracy aggravated three universities.,Tracy aggravated two universities.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a lower number of universities aggravated by Tracy, which directly opposes the claim of three universities in Sentence 1."
Tracy aggravated three universities.,Tracy didn't aggravate two universities.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Tracy aggravated three universities, it is impossible for her not to have aggravated at least two of them."
Tracy didn't aggravate two universities.,Tracy aggravated three universities.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that Tracy aggravated a greater number of universities, directly opposing the claim that she did not aggravate any."
Tracy aggravated two universities.,Tracy didn't aggravate two universities.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that Tracy did not perform the act of aggravating two universities, which contradicts the claim made in Sentence 1."
Tracy didn't aggravate two universities.,Tracy aggravated two universities.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that Tracy did aggravate two universities, which is the opposite of the claim that she did not."
Tracy aggravated three universities.,Tracy didn't aggravate three universities.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that Tracy did not perform the act of aggravating three universities, which contradicts the claim made in Sentence 1."
Tracy didn't aggravate three universities.,Tracy aggravated three universities.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that Tracy did aggravate three universities, which is the opposite of the claim that she did not."
Two hospitals described Ann.,Three hospitals didn't describe Ann.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,Sentence 2 cannot be an entailment of Sentence 1 because the information in Sentence 1 does not support or imply the negation of the action described in Sentence 2.
Two hospitals described Ann.,Three hospitals described Ann.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different number of hospitals (three) describing Ann, which directly conflicts with the claim of only two hospitals in Sentence 1."
