sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
This rug is not good.,This rug is excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly contradicts Sentence 1 by asserting a positive quality (""excellent"") that opposes the negative assessment (""not good"") of the same rug."
This rug is good.,This rug is not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, asserting that the rug lacks the quality described as ""good."""
This rug is not good.,This rug is good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the quality of the rug as ""good,"" which contradicts the claim that it is ""not good."""
This rug is excellent.,This rug is not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the quality asserted in Sentence 1, making it a clear contradiction."
This rug is not excellent.,This rug is excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly asserts the opposite quality of the rug as stated in Sentence 1, making it a clear contradiction."
This public park is good.,This public park is not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"The statement that ""This public park is good"" implies a positive quality, which does not necessarily equate to being ""excellent,"" thus supporting the entailment that ""This public park is not excellent."""
This public park is not excellent.,This public park is good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"The assertion that ""This public park is not excellent"" implies that it cannot be considered ""good,"" as ""good"" typically denotes a level of quality that is at least acceptable or positive, which contradicts the negative assessment of ""not excellent."""
This public park is good.,This public park is excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that the park cannot be both merely good and excellent at the same time."
This public park is excellent.,This public park is good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the park is excellent, it cannot merely be classified as good."
This public park is not excellent.,This public park is not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the park is not excellent, it could still be considered good, but stating it is ""not good"" implies a lower quality than merely ""not excellent."""
This public park is not good.,This public park is not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that the park is ""not excellent"" implies it could still be good, whereas Sentence 1 explicitly claims it is ""not good."""
This public park is excellent.,This public park is not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that the public park is ""not good"" directly opposes the positive evaluation of it being ""excellent."""
This public park is not good.,This public park is excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of the public park presented in Sentence 1, as describing it as ""excellent"" contradicts the assertion that it is ""not good."""
This public park is good.,This public park is not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, asserting that the public park lacks the quality described as ""good."""
This public park is not good.,This public park is good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of the public park presented in Sentence 1, asserting a positive quality where Sentence 1 claims a negative one, thus creating a contradiction."
This public park is excellent.,This public park is not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation expressed in Sentence 1, asserting that the park lacks excellence, thereby creating a contradiction."
This public park is not excellent.,This public park is excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the park's excellence, which contradicts the claim that it is not excellent."
The university is big.,The university is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement that ""The university is big"" implies a certain size, which does not necessarily contradict the assertion that ""The university is not enormous,"" as ""big"" and ""enormous"" can represent different scales of size."
The university is not enourmous.,The university is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"Sentence 2 is an entailment of Sentence 1 because if the university is not enormous, it can still be considered big, as ""big"" does not necessarily imply ""enormous."""
The university is big.,The university is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting a discrepancy in the assessment of the university's size."
The university is enourmous.,The university is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""big"" implies a smaller scale than ""enormous,"" which denotes a significantly larger size."
The university is not enourmous.,The university is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if the university is ""not enormous,"" it does not necessarily imply that it is ""not big,"" as ""not enormous"" could still allow for a moderate size."
The university is not big.,The university is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because stating that ""the university is not enormous"" implies it could still be considered big, which directly opposes the assertion that ""the university is not big."""
The university is enourmous.,The university is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""the university is not big"" directly opposes the assertion that ""the university is enormous,"" as ""enormous"" implies a significant size."
The university is not big.,The university is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because describing the university as ""enormous"" directly opposes the assertion that it is ""not big."""
The university is big.,The university is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the university lacks the quality of being big, thereby creating a logical contradiction."
The university is not big.,The university is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the university's size, thereby creating a contradiction."
