sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
These socks or those shoes are folding.,Neither these socks nor those shoes are folding.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both items are not folding, directly opposing the claim that at least one of them is folding."
Neither these socks nor those shoes are folding.,These socks or those shoes are folding.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the items (either the socks or the shoes) is folding, directly opposing the claim that neither is folding."
These socks and those shoes are folding.,These socks and those shoes aren't both folding.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because if the socks and shoes are indeed folding, then it is impossible for them to not both be folding simultaneously."
These socks and those shoes aren't both folding.,These socks and those shoes are folding.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both items are folding, which opposes the claim that they cannot both be folding simultaneously."
The patients or these guests learned who likes to leave.,The patients and these guests didn't both learn who likes to leave.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The phrase ""The patients or these guests"" implies that at least one group learned who likes to leave, which contradicts the assertion in sentence 2 that they didn't both learn, thus supporting the entailment."
The patients and these guests didn't both learn who likes to leave.,The patients or these guests learned who likes to leave.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If the patients and these guests didn't both learn who likes to leave, it implies that at least one of them must have learned, supporting the claim in sentence 2."
The patients or these guests learned who likes to leave.,The patients and these guests learned who likes to leave.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because ""or"" implies an exclusive choice between the patients and the guests, while ""and"" suggests that both groups learned together, which is logically inconsistent with the exclusivity of ""or."""
The patients and these guests learned who likes to leave.,The patients or these guests learned who likes to leave.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 introduces a disjunction (""or"") that implies a separation between the patients and the guests, contradicting the inclusive nature of Sentence 1, which states that both groups collectively learned who likes to leave."
The patients and these guests didn't both learn who likes to leave.,Neither the patients nor these guests learned who likes to leave.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the patients nor the guests learned who likes to leave, it implies that both groups failed to learn, which directly opposes the possibility that at least one group (either the patients or the guests) could have learned."
Neither the patients nor these guests learned who likes to leave.,The patients and these guests didn't both learn who likes to leave.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the patients nor the guests learned who likes to leave, it implies that at least one of them did not learn, which directly conflicts with the assertion in Sentence 2 that they didn't both learn."
The patients and these guests learned who likes to leave.,Neither the patients nor these guests learned who likes to leave.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither group learned who likes to leave, which negates the claim made in Sentence 1 that both the patients and the guests did learn this information."
Neither the patients nor these guests learned who likes to leave.,The patients and these guests learned who likes to leave.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 because it asserts that both the patients and the guests learned something, while Sentence 1 states that neither group learned anything."
The patients or these guests learned who likes to leave.,Neither the patients nor these guests learned who likes to leave.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither group learned who likes to leave, negating the possibility that at least one of them did."
