sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
No patients forfeit.,Some patients forfeit.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the assertion that ""some patients forfeit"" directly opposes the claim that ""no patients forfeit,"" as the existence of even one forfeiting patient negates the absolute statement of none."
All patients forfeit.,Not all patients forfeit.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that there exists at least one patient who does not forfeit, which opposes the universal claim made in Sentence 1 that all patients forfeit."
Not all patients forfeit.,All patients forfeit.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every patient forfeits, which negates the possibility that some patients do not."
Some waiters do reunite.,Not all waiters do reunite.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement ""Some waiters do reunite"" implies that there are waiters who reunite, which logically allows for the possibility that not all waiters participate in this action, thus supporting the entailment of ""Not all waiters do reunite."""
Not all waiters do reunite.,Some waiters do reunite.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all waiters do reunite, it logically follows that at least some waiters must reunite."
Some waiters do reunite.,All waiters do reunite.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if only some waiters reunite, then it cannot be true that all waiters reunite."
All waiters do reunite.,Some waiters do reunite.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all waiters reunite, then it is impossible for only some waiters to reunite."
Not all waiters do reunite.,No waiters do reunite.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all waiters reunite, it implies that at least some do, whereas Sentence 2 asserts that none do."
No waiters do reunite.,Not all waiters do reunite.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no waiters reunite, then it is impossible for any subset of waiters to not reunite, which directly conflicts with the implication of Sentence 2 that at least some waiters may not reunite."
All waiters do reunite.,No waiters do reunite.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the waiters reunite, which opposes the claim that all waiters do reunite."
No waiters do reunite.,All waiters do reunite.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that all waiters reunite, which opposes the claim that no waiters reunite."
Some waiters do reunite.,No waiters do reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the possibility of any waiters reuniting is entirely negated, which opposes the claim that some waiters do reunite."
No waiters do reunite.,Some waiters do reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that at least some waiters reunite, which opposes the claim that no waiters do so."
All waiters do reunite.,Not all waiters do reunite.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly negates the universal claim made in Sentence 1 by asserting that there exists at least one waiter who does not reunite.
Not all waiters do reunite.,All waiters do reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every waiter reunites, which opposes the claim that at least some waiters do not."
The child remembers some ladies.,The child doesn't remember all ladies.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement that ""The child remembers some ladies"" implies that there are ladies the child does not remember, thus supporting the conclusion that ""The child doesn't remember all ladies."""
The child doesn't remember all ladies.,The child remembers some ladies.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If the child doesn't remember all ladies, it implies that there are some ladies they do remember, thus supporting the claim that the child remembers some ladies."
The child remembers some ladies.,The child remembers all ladies.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because remembering ""some"" ladies implies that not all ladies are remembered, while remembering ""all"" ladies suggests a complete recollection, which cannot coexist with the notion of remembering only ""some."""
The child remembers all ladies.,The child remembers some ladies.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because if the child remembers all ladies, it cannot be true that they only remember some ladies."
The child doesn't remember all ladies.,The child remembers no ladies.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the child remembers no ladies, it implies a complete lack of memory about any ladies, which directly opposes the possibility of not remembering ""all"" ladies as stated in Sentence 1."
